tanggal,kecamatan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,isolasi_mandiri
2020-05-24,PANCORAN,368,1,367,69,0,69,59,26,15,3,15
2020-05-24,PASAR MINGGU,590,3,587,167,13,154,110,35,30,14,31
2020-05-24,PASAR REBO,203,3,200,48,2,46,52,12,14,4,22
2020-05-24,PENJARINGAN,584,0,584,95,10,85,161,35,29,10,87
2020-05-24,PESANGGRAHAN,296,1,295,100,1,99,79,24,26,15,14
2020-05-24,PULO GADUNG,414,3,411,123,6,117,132,42,50,11,29
2020-05-24,SAWAH BESAR,250,2,248,186,17,169,90,43,17,8,22
2020-05-24,SENEN,518,2,516,82,9,73,104,26,20,4,54
2020-05-24,SETIA BUDI,240,3,237,69,4,65,66,21,20,9,16
2020-05-24,TAMAN SARI,183,2,181,57,11,46,102,35,17,5,45
2020-05-24,TAMBORA,278,2,276,87,19,68,99,24,6,10,59
2020-05-24,TANAH ABANG,806,4,802,191,14,177,333,68,33,17,215
2020-05-24,TANJUNG PRIOK,883,3,880,320,14,306,272,82,37,26,127
2020-05-24,TEBET,360,4,356,116,8,108,123,32,47,11,33
2020-05-25,BELUM DIKETAHUI,3667,105,3562,2561,264,2297,441,142,31,8,260
2020-05-25,CAKUNG,356,5,351,106,7,99,121,41,28,9,43
2020-05-25,CEMPAKA PUTIH,643,3,640,182,6,176,91,32,30,7,22
2020-05-25,CENGKARENG,480,1,479,81,8,73,130,44,28,10,48
2020-05-25,CILANDAK,440,1,439,175,15,160,90,21,36,14,19
2020-05-25,CILINCING,667,9,658,89,15,74,89,29,6,8,46
2020-05-25,CIPAYUNG,304,5,299,83,6,77,69,27,17,1,24
2020-05-25,CIRACAS,336,3,333,81,3,78,59,18,15,8,18
2020-05-25,DUREN SAWIT,615,4,611,126,5,121,243,52,69,25,97
2020-05-25,GAMBIR,273,2,271,63,2,61,48,19,10,6,13
2020-05-25,GROGOL PETAMBURAN,505,2,503,145,7,138,151,45,61,13,32
2020-05-25,JAGAKARSA,558,1,557,151,9,142,88,26,30,7,25
2020-05-25,JATINEGARA,366,2,364,53,3,50,132,40,38,13,41
2020-05-25,JOHAR BARU,369,3,366,67,4,63,66,17,11,11,27
2020-05-25,KALI DERES,524,0,524,185,3,182,118,35,57,11,15
2020-05-25,KEBAYORAN BARU,206,1,205,106,4,102,69,12,44,3,10
2020-05-25,KEBAYORAN LAMA,439,2,437,163,8,155,129,36,44,18,31
2020-05-25,KEBON JERUK,996,4,992,177,18,159,181,58,59,15,49
2020-05-25,KELAPA GADING,589,0,589,139,5,134,118,34,43,9,32
2020-05-25,KEMAYORAN,391,5,386,155,10,145,118,23,26,14,55
2020-05-25,KEMBANGAN,265,3,262,110,11,99,124,32,36,5,51
2020-05-25,KEP. SERIBU SELATAN,144,1,143,5,0,5,13,3,0,0,10
2020-05-25,KEP. SERIBU UTARA,224,0,224,14,0,14,1,0,0,0,1
2020-05-25,KOJA,563,3,560,160,3,157,113,34,17,7,55
2020-05-25,KRAMAT JATI,330,1,329,63,9,54,125,38,33,11,43
2020-05-25,LUAR DKI JAKARTA,4676,78,4598,1449,144,1305,1271,492,357,71,351
2020-05-25,MAKASAR,152,1,151,46,4,42,65,19,29,7,10
2020-05-25,MAMPANG PRAPATAN,338,1,337,48,2,46,56,16,19,7,14
2020-05-25,MATRAMAN,634,6,628,111,6,105,124,41,31,11,41
2020-05-25,MENTENG,197,4,193,56,3,53,68,29,13,8,18
2020-05-25,PADEMANGAN,514,2,512,90,10,80,174,38,14,8,114
2020-05-25,PALMERAH,538,9,529,233,22,211,153,42,47,14,50
2020-05-25,PANCORAN,368,1,367,70,1,69,59,26,16,3,14
2020-05-25,PASAR MINGGU,590,2,588,167,9,158,111,36,30,14,31
2020-05-25,PASAR REBO,203,2,201,48,2,46,52,11,16,4,21
2020-05-25,PENJARINGAN,585,0,585,95,10,85,161,35,29,10,87
2020-05-25,PESANGGRAHAN,297,1,296,101,2,99,79,24,26,15,14
2020-05-25,PULO GADUNG,414,3,411,123,4,119,132,42,50,11,29
2020-05-25,SAWAH BESAR,250,2,248,186,11,175,91,44,20,8,19
2020-05-25,SENEN,519,2,517,82,3,79,104,26,21,4,53
2020-05-25,SETIA BUDI,240,3,237,69,4,65,67,24,20,9,14
2020-05-25,TAMAN SARI,184,2,182,57,9,48,102,35,17,5,45
2020-05-25,TAMBORA,282,2,280,87,18,69,101,24,6,10,61
2020-05-25,TANAH ABANG,807,4,803,192,12,180,333,68,33,17,215
2020-05-25,TANJUNG PRIOK,883,3,880,320,13,307,275,82,37,26,130
2020-05-25,TEBET,360,3,357,117,8,109,123,32,48,11,32
2020-05-26,BELUM DIKETAHUI,3769,116,3653,2608,272,2336,459,150,27,9,273
2020-05-26,CAKUNG,372,5,367,108,8,100,121,41,28,9,43
2020-05-26,CEMPAKA PUTIH,645,4,641,184,6,178,91,31,31,7,22
2020-05-26,CENGKARENG,484,1,483,83,8,75,130,43,30,10,47
2020-05-26,CILANDAK,446,1,445,176,15,161,90,20,37,14,19
2020-05-26,CILINCING,691,9,682,93,17,76,89,29,6,8,46
2020-05-26,CIPAYUNG,313,6,307,87,6,81,69,27,17,1,24
2020-05-26,CIRACAS,342,4,338,83,3,80,60,18,16,8,18
2020-05-26,DUREN SAWIT,625,6,619,133,6,127,243,52,70,25,96
2020-05-26,GAMBIR,282,2,280,63,2,61,48,19,11,6,12
2020-05-26,GROGOL PETAMBURAN,523,8,515,148,8,140,151,45,61,13,32
2020-05-26,JAGAKARSA,564,2,562,153,9,144,88,26,30,7,25
2020-05-26,JATINEGARA,367,2,365,58,4,54,136,39,39,13,45
2020-05-26,JOHAR BARU,377,3,374,69,4,65,66,17,11,11,27
2020-05-26,KALI DERES,528,0,528,187,3,184,121,34,58,11,18
2020-05-26,KEBAYORAN BARU,208,1,207,109,4,105,69,12,44,3,10
2020-05-26,KEBAYORAN LAMA,442,2,440,165,9,156,130,37,44,18,31
2020-05-26,KEBON JERUK,1004,4,1000,184,22,162,182,57,62,15,48
2020-05-26,KELAPA GADING,593,0,593,140,5,135,118,34,43,9,32
2020-05-26,KEMAYORAN,396,7,389,160,10,150,118,23,26,14,55
2020-05-26,KEMBANGAN,272,4,268,117,15,102,124,30,38,5,51
2020-05-26,KEP. SERIBU SELATAN,183,1,182,5,0,5,13,3,0,0,10
2020-05-26,KEP. SERIBU UTARA,224,0,224,14,0,14,1,0,0,0,1
2020-05-26,KOJA,587,5,582,167,3,164,113,34,19,7,53
2020-05-26,KRAMAT JATI,334,1,333,68,9,59,126,38,34,11,43
2020-05-26,LUAR DKI JAKARTA,5289,320,4969,1581,201,1380,1277,489,370,71,347
2020-05-26,MAKASAR,156,2,154,48,4,44,66,19,30,7,10
2020-05-26,MAMPANG PRAPATAN,340,1,339,48,2,46,56,16,19,7,14
2020-05-26,MATRAMAN,635,6,629,113,6,107,128,41,31,11,45
2020-05-26,MENTENG,197,4,193,57,3,54,68,29,13,8,18
2020-05-26,PADEMANGAN,516,3,513,94,11,83,173,38,13,8,114
2020-05-26,PALMERAH,547,11,536,236,24,212,167,43,47,14,63
2020-05-26,PANCORAN,372,1,371,70,1,69,59,26,16,3,14
2020-05-26,PASAR MINGGU,597,3,594,171,9,162,111,36,30,14,31
2020-05-26,PASAR REBO,219,2,217,51,2,49,53,11,16,4,22
2020-05-26,PENJARINGAN,593,1,592,95,10,85,161,35,30,10,86
2020-05-26,PESANGGRAHAN,299,1,298,106,3,103,79,24,26,15,14
2020-05-26,PULO GADUNG,415,3,412,124,5,119,133,42,51,11,29
2020-05-26,SAWAH BESAR,259,3,256,188,11,177,91,44,20,8,19
2020-05-26,SENEN,538,3,535,83,3,80,105,26,22,5,52
2020-05-26,SETIA BUDI,244,3,241,70,4,66,67,23,21,9,14
2020-05-26,TAMAN SARI,188,2,186,60,10,50,101,35,17,5,44
2020-05-26,TAMBORA,283,2,281,89,19,70,105,24,5,10,66
2020-05-26,TANAH ABANG,912,4,908,194,13,181,334,69,33,17,215
2020-05-26,TANJUNG PRIOK,893,3,890,325,13,312,275,82,38,26,129
2020-05-26,TEBET,366,3,363,117,8,109,124,33,48,11,32
2020-05-27,BELUM DIKETAHUI,3662,116,3546,2589,276,2313,531,137,27,11,356
2020-05-27,CAKUNG,388,5,383,109,8,101,122,40,28,9,45
2020-05-27,CEMPAKA PUTIH,691,5,686,187,6,181,90,31,31,7,21
2020-05-27,CENGKARENG,527,1,526,84,9,75,132,42,31,10,49
2020-05-27,CILANDAK,465,1,464,179,16,163,91,20,37,14,20
2020-05-27,CILINCING,711,19,692,92,17,75,88,29,6,8,45
2020-05-27,CIPAYUNG,321,7,314,92,10,82,69,27,17,1,24
2020-05-27,CIRACAS,359,5,354,84,3,81,60,18,16,8,18
2020-05-27,DUREN SAWIT,650,9,641,150,6,144,246,53,70,25,98
2020-05-27,GAMBIR,289,5,284,67,5,62,48,19,11,6,12
2020-05-27,GROGOL PETAMBURAN,561,10,551,150,10,140,151,44,62,13,32
2020-05-27,JAGAKARSA,597,5,592,154,9,145,88,25,31,7,25
2020-05-27,JATINEGARA,369,3,366,60,5,55,142,42,39,13,48
2020-05-27,JOHAR BARU,438,4,434,69,4,65,64,15,11,11,27
2020-05-27,KALI DERES,572,1,571,188,3,185,121,34,58,11,18
2020-05-27,KEBAYORAN BARU,212,1,211,109,5,104,70,12,44,3,11
2020-05-27,KEBAYORAN LAMA,450,4,446,168,12,156,131,38,44,18,31
2020-05-27,KEBON JERUK,1036,8,1028,188,26,162,183,58,62,15,48
2020-05-27,KELAPA GADING,613,0,613,143,6,137,118,34,43,9,32
2020-05-27,KEMAYORAN,412,12,400,163,13,150,120,24,26,14,56
2020-05-27,KEMBANGAN,290,10,280,120,17,103,125,31,38,5,51
2020-05-27,KEP. SERIBU SELATAN,187,1,186,5,0,5,13,3,0,0,10
2020-05-27,KEP. SERIBU UTARA,224,0,224,14,0,14,1,0,0,0,1
2020-05-27,KOJA,639,11,628,189,18,171,114,34,19,7,54
2020-05-27,KRAMAT JATI,359,5,354,78,18,60,129,38,34,11,46
2020-05-27,LUAR DKI JAKARTA,5554,358,5196,1610,216,1394,1299,494,377,71,357
2020-05-27,MAKASAR,169,2,167,49,5,44,68,20,30,7,11
2020-05-27,MAMPANG PRAPATAN,358,1,357,48,2,46,57,17,19,7,14
2020-05-27,MATRAMAN,698,7,691,113,6,107,129,42,31,11,45
2020-05-27,MENTENG,219,5,214,57,3,54,68,29,13,8,18
2020-05-27,PADEMANGAN,566,10,556,102,13,89,174,39,13,8,114
2020-05-27,PALMERAH,623,19,604,242,30,212,167,43,47,14,63
2020-05-27,PANCORAN,409,4,405,70,1,69,60,23,18,3,16
2020-05-27,PASAR MINGGU,615,5,610,172,11,161,111,35,31,14,31
2020-05-27,PASAR REBO,229,2,227,51,3,48,53,12,16,4,21
2020-05-27,PENJARINGAN,613,4,609,95,10,85,175,35,31,10,99
2020-05-27,PESANGGRAHAN,302,2,300,108,5,103,79,24,26,15,14
2020-05-27,PULO GADUNG,422,4,418,124,5,119,136,43,53,11,29
2020-05-27,SAWAH BESAR,266,7,259,191,14,177,91,44,20,8,19
2020-05-27,SENEN,548,3,545,83,3,80,102,25,22,5,50
2020-05-27,SETIA BUDI,252,5,247,72,4,68,67,22,22,9,14
2020-05-27,TAMAN SARI,201,4,197,61,11,50,102,35,18,5,44
2020-05-27,TAMBORA,293,3,290,95,25,70,108,24,5,10,69
2020-05-27,TANAH ABANG,939,6,933,196,15,181,332,67,33,17,215
2020-05-27,TANJUNG PRIOK,919,6,913,328,16,312,276,81,39,26,130
2020-05-27,TEBET,372,4,368,123,10,113,125,32,49,11,33
2020-05-28,BELUM DIKETAHUI,3723,107,3616,2584,272,2312,539,149,26,8,356
2020-05-28,CAKUNG,400,6,394,110,7,103,123,39,30,9,45
2020-05-28,CEMPAKA PUTIH,749,6,743,188,4,184,91,31,31,7,22
2020-05-28,CENGKARENG,602,2,600,85,10,75,135,43,31,10,51
2020-05-28,CILANDAK,481,0,481,184,21,163,92,20,37,14,21
2020-05-28,CILINCING,749,21,728,96,19,77,88,29,8,8,43
2020-05-28,CIPAYUNG,333,7,326,93,10,83,69,26,18,1,24
2020-05-28,CIRACAS,386,6,380,85,3,82,61,19,16,8,18
2020-05-28,DUREN SAWIT,680,14,666,150,6,144,247,52,71,25,99
2020-05-28,GAMBIR,301,7,294,71,9,62,48,19,11,6,12
2020-05-28,GROGOL PETAMBURAN,597,8,589,151,10,141,156,44,62,13,37
2020-05-28,JAGAKARSA,617,13,604,156,9,147,90,25,31,7,27
2020-05-28,JATINEGARA,377,4,373,60,5,55,142,42,39,13,48
2020-05-28,JOHAR BARU,455,4,451,71,6,65,66,16,11,11,28
2020-05-28,KALI DERES,595,1,594,190,4,186,121,34,58,11,18
2020-05-28,KEBAYORAN BARU,219,2,217,109,5,104,70,12,44,3,11
2020-05-28,KEBAYORAN LAMA,460,5,455,176,18,158,132,38,46,18,30
2020-05-28,KEBON JERUK,1083,9,1074,192,29,163,185,58,61,15,51
2020-05-28,KELAPA GADING,617,0,617,145,6,139,118,34,46,9,29
2020-05-28,KEMAYORAN,424,18,406,167,17,150,120,24,29,14,53
2020-05-28,KEMBANGAN,300,13,287,121,17,104,130,33,38,5,54
2020-05-28,KEP. SERIBU SELATAN,217,1,216,5,0,5,13,3,0,0,10
2020-05-28,KEP. SERIBU UTARA,227,3,224,14,0,14,1,0,0,0,1
2020-05-28,KOJA,678,12,666,217,32,185,116,34,19,8,55
2020-05-28,KRAMAT JATI,371,6,365,82,22,60,133,38,34,14,47
2020-05-28,LUAR DKI JAKARTA,5706,342,5364,1638,229,1409,1329,499,382,71,377
2020-05-28,MAKASAR,181,2,179,53,9,44,68,20,30,7,11
2020-05-28,MAMPANG PRAPATAN,373,2,371,49,2,47,57,17,19,7,14
2020-05-28,MATRAMAN,707,8,699,115,7,108,129,41,31,12,45
2020-05-28,MENTENG,269,4,265,58,4,54,70,30,13,9,18
2020-05-28,PADEMANGAN,599,17,582,104,14,90,175,40,13,8,114
2020-05-28,PALMERAH,660,19,641,246,34,212,169,44,47,14,64
2020-05-28,PANCORAN,433,4,429,70,1,69,62,22,19,3,18
2020-05-28,PASAR MINGGU,638,9,629,179,14,165,110,34,31,14,31
2020-05-28,PASAR REBO,239,1,238,51,3,48,53,12,16,4,21
2020-05-28,PENJARINGAN,623,4,619,96,11,85,177,35,31,10,101
2020-05-28,PESANGGRAHAN,312,3,309,114,10,104,81,24,26,15,16
2020-05-28,PULO GADUNG,432,4,428,128,8,120,137,43,55,11,28
2020-05-28,SAWAH BESAR,279,14,265,197,20,177,91,44,20,8,19
2020-05-28,SENEN,563,4,559,83,2,81,104,26,22,5,51
2020-05-28,SETIA BUDI,257,5,252,72,4,68,67,21,23,9,14
2020-05-28,TAMAN SARI,212,4,208,65,15,50,102,35,18,5,44
2020-05-28,TAMBORA,300,4,296,101,31,70,124,24,5,10,85
2020-05-28,TANAH ABANG,955,5,950,200,19,181,332,67,33,17,215
2020-05-28,TANJUNG PRIOK,947,11,936,332,17,315,279,83,39,26,131
2020-05-28,TEBET,378,5,373,124,10,114,127,32,49,12,34
2020-05-29,BELUM DIKETAHUI,4003,107,3896,2651,272,2379,580,154,26,8,392
2020-05-29,CAKUNG,407,7,400,115,12,103,123,35,34,9,45
2020-05-29,CEMPAKA PUTIH,745,6,739,190,7,183,91,25,40,7,19
2020-05-29,CENGKARENG,630,2,628,92,14,78,135,41,33,10,51
2020-05-29,CILANDAK,477,0,477,185,22,163,92,20,37,14,21
2020-05-29,CILINCING,761,25,736,106,25,81,89,26,12,8,43
2020-05-29,CIPAYUNG,349,9,340,104,13,91,69,26,18,1,24
2020-05-29,CIRACAS,397,8,389,88,3,85,61,18,17,8,18
2020-05-29,DUREN SAWIT,767,14,753,153,6,147,247,49,72,25,101
2020-05-29,GAMBIR,310,8,302,71,9,62,48,18,12,6,12
2020-05-29,GROGOL PETAMBURAN,607,9,598,153,12,141,157,43,64,13,37
2020-05-29,JAGAKARSA,619,15,604,159,10,149,93,23,33,7,30
2020-05-29,JATINEGARA,379,4,375,63,6,57,145,44,39,13,49
2020-05-29,JOHAR BARU,446,5,441,73,7,66,66,16,11,11,28
2020-05-29,KALI DERES,611,4,607,190,5,185,121,34,59,11,17
2020-05-29,KEBAYORAN BARU,215,2,213,111,7,104,70,12,44,3,11
2020-05-29,KEBAYORAN LAMA,456,6,450,180,21,159,133,38,46,18,31
2020-05-29,KEBON JERUK,1128,10,1118,193,30,163,184,56,63,15,50
2020-05-29,KELAPA GADING,604,0,604,149,8,141,118,34,46,9,29
2020-05-29,KEMAYORAN,437,18,419,172,21,151,122,25,35,14,48
2020-05-29,KEMBANGAN,307,14,293,124,19,105,131,32,39,6,54
2020-05-29,KEP. SERIBU SELATAN,242,1,241,4,0,4,13,3,0,0,10
2020-05-29,KEP. SERIBU UTARA,230,3,227,14,0,14,1,0,0,0,1
2020-05-29,KOJA,680,15,665,229,39,190,119,32,22,8,57
2020-05-29,KRAMAT JATI,353,6,347,82,22,60,143,37,36,14,56
2020-05-29,LUAR DKI JAKARTA,5991,370,5621,1819,247,1572,1366,484,406,71,405
2020-05-29,MAKASAR,181,3,178,53,10,43,68,19,31,7,11
2020-05-29,MAMPANG PRAPATAN,382,4,378,51,3,48,57,17,19,7,14
2020-05-29,MATRAMAN,710,9,701,116,8,108,131,38,34,12,47
2020-05-29,MENTENG,270,4,266,61,5,56,72,30,15,9,18
2020-05-29,PADEMANGAN,650,25,625,113,22,91,177,40,14,8,115
2020-05-29,PALMERAH,729,22,707,253,40,213,171,45,47,14,65
2020-05-29,PANCORAN,463,4,459,71,1,70,62,21,20,3,18
2020-05-29,PASAR MINGGU,631,9,622,179,15,164,110,33,32,14,31
2020-05-29,PASAR REBO,247,3,244,52,3,49,54,13,16,4,21
2020-05-29,PENJARINGAN,734,4,730,101,14,87,179,34,32,10,103
2020-05-29,PESANGGRAHAN,315,4,311,116,12,104,81,22,27,16,16
2020-05-29,PULO GADUNG,452,4,448,134,12,122,139,40,58,12,29
2020-05-29,SAWAH BESAR,288,15,273,197,20,177,91,43,21,8,19
2020-05-29,SENEN,582,5,577,85,4,81,106,28,22,5,51
2020-05-29,SETIA BUDI,258,6,252,72,4,68,67,20,24,9,14
2020-05-29,TAMAN SARI,216,4,212,67,16,51,102,35,19,5,43
2020-05-29,TAMBORA,315,6,309,103,32,71,126,25,6,10,85
2020-05-29,TANAH ABANG,964,7,957,204,19,185,332,65,35,17,215
2020-05-29,TANJUNG PRIOK,979,15,964,336,18,318,284,83,42,26,133
2020-05-29,TEBET,382,5,377,125,10,115,127,31,49,12,35
2020-05-30,BELUM DIKETAHUI,3918,101,3817,2632,244,2388,572,158,28,7,379
2020-05-30,CAKUNG,417,6,411,116,6,110,123,33,36,9,45
2020-05-30,CEMPAKA PUTIH,772,6,766,194,8,186,94,21,45,7,21
2020-05-30,CENGKARENG,637,3,634,99,17,82,137,39,35,10,53
2020-05-30,CILANDAK,479,1,478,186,8,178,92,16,41,14,21
2020-05-30,CILINCING,779,16,763,110,16,94,94,24,14,8,48
2020-05-30,CIPAYUNG,369,5,364,112,6,106,69,19,25,1,24
2020-05-30,CIRACAS,421,5,416,90,3,87,62,18,19,8,17
2020-05-30,DUREN SAWIT,821,14,807,161,2,159,251,47,77,25,102
2020-05-30,GAMBIR,318,7,311,72,8,64,49,13,17,6,13
2020-05-30,GROGOL PETAMBURAN,610,7,603,155,8,147,159,42,65,13,39
2020-05-30,JAGAKARSA,636,14,622,159,7,152,94,21,35,8,30
2020-05-30,JATINEGARA,382,4,378,64,2,62,146,38,46,13,49
2020-05-30,JOHAR BARU,452,2,450,73,4,69,67,13,15,11,28
2020-05-30,KALI DERES,621,10,611,199,13,186,122,27,66,11,18
2020-05-30,KEBAYORAN BARU,216,1,215,111,4,107,71,11,45,3,12
2020-05-30,KEBAYORAN LAMA,467,6,461,179,7,172,135,39,47,18,31
2020-05-30,KEBON JERUK,1138,12,1126,195,15,180,184,52,67,15,50
2020-05-30,KELAPA GADING,608,0,608,166,3,163,118,29,51,9,29
2020-05-30,KEMAYORAN,464,17,447,175,14,161,128,24,36,14,54
2020-05-30,KEMBANGAN,309,14,295,127,10,117,130,29,42,6,53
2020-05-30,KEP. SERIBU SELATAN,246,1,245,5,0,5,13,3,6,0,4
2020-05-30,KEP. SERIBU UTARA,230,0,230,14,0,14,1,0,0,0,1
2020-05-30,KOJA,702,12,690,236,19,217,127,32,24,8,63
2020-05-30,KRAMAT JATI,357,6,351,84,21,63,145,37,38,14,56
2020-05-30,LUAR DKI JAKARTA,6087,351,5736,1839,199,1640,1401,443,450,71,437
2020-05-30,MAKASAR,184,2,182,54,7,47,67,16,33,7,11
2020-05-30,MAMPANG PRAPATAN,382,2,380,51,2,49,57,16,20,7,14
2020-05-30,MATRAMAN,714,7,707,116,2,114,137,36,38,12,51
2020-05-30,MENTENG,302,3,299,62,2,60,73,24,22,9,18
2020-05-30,PADEMANGAN,1510,28,1482,117,19,98,184,37,17,8,122
2020-05-30,PALMERAH,739,22,717,258,20,238,173,43,49,15,66
2020-05-30,PANCORAN,477,3,474,71,0,71,62,20,22,3,17
2020-05-30,PASAR MINGGU,642,6,636,179,7,172,113,27,38,14,34
2020-05-30,PASAR REBO,249,2,247,53,2,51,54,13,16,4,21
2020-05-30,PENJARINGAN,740,4,736,102,7,95,180,32,34,11,103
2020-05-30,PESANGGRAHAN,315,4,311,119,13,106,81,17,32,16,16
2020-05-30,PULO GADUNG,464,2,462,134,4,130,140,39,60,12,29
2020-05-30,SAWAH BESAR,294,10,284,200,17,183,91,41,23,8,19
2020-05-30,SENEN,583,5,578,85,4,81,110,30,23,5,52
2020-05-30,SETIA BUDI,262,5,257,72,2,70,67,17,27,9,14
2020-05-30,TAMAN SARI,218,3,215,67,13,54,102,31,23,5,43
2020-05-30,TAMBORA,317,5,312,104,25,79,126,24,7,10,85
2020-05-30,TANAH ABANG,985,5,980,208,8,200,334,56,45,17,216
2020-05-30,TANJUNG PRIOK,1056,14,1042,337,12,325,285,76,49,26,134
2020-05-30,TEBET,405,5,400,126,6,120,131,25,55,12,39
2020-05-31,BELUM DIKETAHUI,4290,288,4002,3278,505,2773,615,144,28,7,436
2020-05-31,CAKUNG,415,7,408,112,6,106,123,32,38,9,44
2020-05-31,CEMPAKA PUTIH,762,6,756,192,7,185,94,21,45,7,21
2020-05-31,CENGKARENG,638,3,635,99,17,82,138,39,36,10,53
2020-05-31,CILANDAK,474,1,473,179,8,171,94,16,42,14,22
2020-05-31,CILINCING,768,18,750,106,15,91,94,21,17,8,48
2020-05-31,CIPAYUNG,360,5,355,108,6,102,69,19,25,1,24
2020-05-31,CIRACAS,405,6,399,89,4,85,63,18,20,8,17
2020-05-31,DUREN SAWIT,816,14,802,153,2,151,252,44,80,25,103
2020-05-31,GAMBIR,313,6,307,68,7,61,49,13,17,6,13
2020-05-31,GROGOL PETAMBURAN,605,5,600,157,8,149,161,42,66,13,40
2020-05-31,JAGAKARSA,636,14,622,153,7,146,95,22,35,8,30
2020-05-31,JATINEGARA,374,4,370,60,1,59,147,37,48,13,49
2020-05-31,JOHAR BARU,448,1,447,69,4,65,70,14,15,11,30
2020-05-31,KALI DERES,614,7,607,194,13,181,122,27,67,11,17
2020-05-31,KEBAYORAN BARU,212,1,211,109,4,105,71,10,46,3,12
2020-05-31,KEBAYORAN LAMA,460,4,456,175,6,169,135,37,49,18,31
2020-05-31,KEBON JERUK,1120,11,1109,191,16,175,184,50,69,15,50
2020-05-31,KELAPA GADING,602,0,602,166,3,163,118,28,54,9,27
2020-05-31,KEMAYORAN,458,17,441,169,12,157,132,27,38,14,53
2020-05-31,KEMBANGAN,304,11,293,126,10,116,130,25,46,6,53
2020-05-31,KEP. SERIBU SELATAN,242,1,241,5,0,5,13,3,6,0,4
2020-05-31,KEP. SERIBU UTARA,223,0,223,14,0,14,1,0,0,0,1
2020-05-31,KOJA,688,12,676,233,14,219,128,33,24,8,63
2020-05-31,KRAMAT JATI,354,7,347,83,21,62,148,39,44,14,51
2020-05-31,LUAR DKI JAKARTA,6494,446,6048,2058,281,1777,1422,441,468,72,441
2020-05-31,MAKASAR,205,2,203,53,6,47,68,15,34,7,12
2020-05-31,MAMPANG PRAPATAN,380,2,378,48,2,46,57,15,22,7,13
2020-05-31,MATRAMAN,713,7,706,114,2,112,137,36,38,12,51
2020-05-31,MENTENG,298,3,295,60,2,58,73,24,23,9,17
2020-05-31,PADEMANGAN,1497,32,1465,113,15,98,186,36,26,8,116
2020-05-31,PALMERAH,739,16,723,252,18,234,176,44,55,15,62
2020-05-31,PANCORAN,473,1,472,71,0,71,64,19,24,3,18
2020-05-31,PASAR MINGGU,636,6,630,174,7,167,114,27,38,14,35
2020-05-31,PASAR REBO,252,4,248,51,2,49,55,12,18,4,21
2020-05-31,PENJARINGAN,730,3,727,99,6,93,179,30,37,11,101
2020-05-31,PESANGGRAHAN,313,4,309,115,11,104,82,17,33,16,16
2020-05-31,PULO GADUNG,459,2,457,133,4,129,140,39,62,12,27
2020-05-31,SAWAH BESAR,293,12,281,194,16,178,92,41,25,8,18
2020-05-31,SENEN,577,5,572,84,4,80,118,33,25,5,55
2020-05-31,SETIA BUDI,284,5,279,68,2,66,67,17,27,9,14
2020-05-31,TAMAN SARI,210,4,206,63,13,50,103,31,24,5,43
2020-05-31,TAMBORA,312,5,307,103,23,80,133,26,7,10,90
2020-05-31,TANAH ABANG,974,5,969,194,8,186,337,57,53,17,210
2020-05-31,TANJUNG PRIOK,1048,17,1031,325,11,314,291,76,52,26,137
2020-05-31,TEBET,398,5,393,121,5,116,132,26,56,12,38
